customer_id,orders_last_30d,orders_last_90d,total_spend_90d,avg_order_value_90d,category_diversity_90d,avg_quantity_per_order,days_since_last_order,customer_tenure_days,favorite_category,label
C01405,0,0,0.0,0.0,0,0.0,101.0,406.0,unknown,0
C01406,0,1,314.83,314.83,1,3.0,31.0,439.0,Home,0
C01407,0,1,775.43,775.43,1,4.0,60.0,408.0,Electronics,0
C01408,3,3,169.76,56.586666666666666,3,1.0,13.0,451.0,Beauty,0
C01409,0,0,0.0,0.0,0,0.0,102.0,178.0,unknown,0
C01410,1,2,130.16,65.08,2,1.0,7.0,367.0,Grocery,0
C01411,0,0,0.0,0.0,0,0.0,170.0,303.0,unknown,1
C01412,1,3,410.53000000000003,136.84333333333333,2,1.3333333333333333,6.0,368.0,Home,1
C01413,0,1,26.05,26.05,1,1.0,87.0,386.0,Grocery,1
C01414,0,2,622.24,311.12,2,1.5,80.0,354.0,Beauty,1
C01415,1,1,53.64,53.64,1,1.0,6.0,440.0,Sports,1
C01416,0,0,0.0,0.0,0,0.0,98.0,418.0,unknown,0
C01417,0,0,0.0,0.0,0,0.0,234.0,264.0,unknown,0
C01418,0,2,667.14,333.57,2,1.0,69.0,393.0,Electronics,0
C01419,0,0,0.0,0.0,0,0.0,221.0,434.0,unknown,0
C01420,2,3,473.9,157.96666666666667,3,1.3333333333333333,8.0,345.0,Fashion,1
C01421,1,1,221.66,221.66,1,4.0,17.0,307.0,Toys,0
C01422,1,5,10426.58,2085.316,3,3.8,13.0,426.0,Electronics,1
C01423,1,2,734.81,367.405,2,1.0,17.0,415.0,Electronics,0
C01424,0,0,0.0,0.0,0,0.0,258.0,375.0,unknown,0
C01425,0,0,0.0,0.0,0,0.0,193.0,320.0,unknown,0
C01426,0,0,0.0,0.0,0,0.0,268.0,439.0,unknown,0
C01427,3,10,1114.03,111.40299999999999,6,1.3,12.0,449.0,Beauty,1
C01428,0,2,49.18,24.59,2,1.0,58.0,79.0,Beauty,0
C01429,1,2,290.53999999999996,145.26999999999998,2,1.0,3.0,236.0,Books,0
C01430,2,5,1329.5,265.9,4,1.2,11.0,395.0,Home,1
C01431,0,0,0.0,0.0,0,0.0,389.0,408.0,unknown,0
C01432,3,4,883.71,220.9275,3,1.0,18.0,397.0,Electronics,0
C01433,2,6,480.32,80.05333333333333,5,1.3333333333333333,4.0,436.0,Fashion,1
C01434,0,0,0.0,0.0,0,0.0,181.0,422.0,unknown,1
C01435,0,0,0.0,0.0,0,0.0,305.0,451.0,unknown,0
C01436,0,8,1313.3300000000002,164.16625000000002,6,1.25,42.0,412.0,Fashion,0
C01437,0,0,0.0,0.0,0,0.0,188.0,448.0,unknown,0
C01438,1,1,86.12,86.12,1,1.0,13.0,403.0,Fashion,1
C01439,1,1,218.52,218.52,1,2.0,25.0,374.0,Fashion,1
C01440,1,1,48.31,48.31,1,1.0,22.0,335.0,Toys,0
C01441,0,0,0.0,0.0,0,0.0,118.0,431.0,unknown,0
C01442,0,0,0.0,0.0,0,0.0,295.0,397.0,unknown,0
C01443,0,3,479.5,159.83333333333334,2,1.3333333333333333,38.0,450.0,Sports,1
C01444,0,1,81.09,81.09,1,1.0,41.0,371.0,Beauty,1
C01445,0,0,0.0,0.0,0,0.0,167.0,430.0,unknown,0
C01446,1,2,59.16,29.58,2,1.5,4.0,380.0,Fashion,0
C01447,2,3,632.48,210.82666666666668,2,1.0,16.0,432.0,Home,0
C01448,0,0,0.0,0.0,0,0.0,170.0,402.0,unknown,0
C01449,0,1,192.99,192.99,1,2.0,48.0,347.0,Sports,0
C01450,0,0,0.0,0.0,0,0.0,175.0,450.0,unknown,0
C01451,1,2,200.83,100.415,2,1.5,13.0,341.0,Grocery,0
C01452,0,4,462.71,115.6775,3,1.0,30.0,436.0,Grocery,1
C01453,1,3,954.72,318.24,2,1.6666666666666667,4.0,374.0,Electronics,0
C01454,0,1,51.47,51.47,1,1.0,58.0,388.0,Books,1
C01455,0,0,0.0,0.0,0,0.0,380.0,429.0,unknown,0
C01456,1,2,110.51,55.255,2,1.5,11.0,444.0,Grocery,0
C01457,0,0,0.0,0.0,0,0.0,320.0,320.0,unknown,0
C01458,0,1,94.03,94.03,1,2.0,40.0,340.0,Books,1
C01459,0,0,0.0,0.0,0,0.0,251.0,299.0,unknown,1
C01460,0,0,0.0,0.0,0,0.0,202.0,415.0,unknown,0
C01461,0,0,0.0,0.0,0,0.0,173.0,362.0,unknown,0
C01462,0,1,29.95,29.95,1,1.0,68.0,398.0,Beauty,0
C01463,0,0,0.0,0.0,0,0.0,389.0,441.0,unknown,0
C01464,1,1,195.15,195.15,1,2.0,28.0,420.0,Home,0
C01465,1,2,874.58,437.29,2,1.0,18.0,320.0,Books,0
C01466,0,1,133.55,133.55,1,1.0,34.0,444.0,Fashion,0
C01467,1,2,717.5500000000001,358.77500000000003,2,1.0,29.0,373.0,Electronics,0
C01468,0,0,0.0,0.0,0,0.0,314.0,429.0,unknown,0
C01469,1,2,192.13,96.065,2,1.5,11.0,341.0,Grocery,0
C01470,3,5,586.79,117.35799999999999,3,1.6,1.0,382.0,Grocery,1
C01471,0,2,574.0600000000001,287.03000000000003,2,2.0,80.0,308.0,Beauty,1
C01472,0,0,0.0,0.0,0,0.0,290.0,443.0,unknown,0
C01473,1,2,161.04000000000002,80.52000000000001,2,1.0,24.0,431.0,Sports,1
C01474,3,5,5278.28,1055.656,3,2.4,6.0,410.0,Electronics,1
C01475,0,0,0.0,0.0,0,0.0,93.0,359.0,unknown,0
C01476,2,3,369.81,123.27,2,1.0,6.0,367.0,Home,1
C01477,0,0,0.0,0.0,0,0.0,97.0,245.0,unknown,0
C01478,0,1,122.34,122.34,1,1.0,81.0,448.0,Fashion,0
C01479,2,3,1742.65,580.8833333333333,3,1.3333333333333333,10.0,302.0,Electronics,0
C01480,1,9,3299.7799999999997,366.6422222222222,5,1.4444444444444444,13.0,360.0,Electronics,0
C01481,1,3,1685.29,561.7633333333333,2,2.0,27.0,299.0,Fashion,0
C01482,3,4,246.5,61.625,4,1.0,7.0,452.0,Beauty,1
C01483,1,3,532.52,177.50666666666666,3,1.6666666666666667,22.0,372.0,Books,1
C01484,0,0,0.0,0.0,0,0.0,102.0,388.0,unknown,0
C01485,0,0,0.0,0.0,0,0.0,150.0,332.0,unknown,1
C01486,1,3,426.82000000000005,142.27333333333334,3,1.6666666666666667,22.0,434.0,Electronics,0
C01487,0,0,0.0,0.0,0,0.0,183.0,387.0,unknown,0
C01488,2,5,900.86,180.172,3,1.8,24.0,418.0,Fashion,1
C01489,0,0,0.0,0.0,0,0.0,316.0,316.0,unknown,0
C01490,1,1,1161.21,1161.21,1,2.0,24.0,284.0,Electronics,0
C01491,4,6,1011.7200000000001,168.62000000000003,4,1.5,2.0,450.0,Beauty,0
C01492,2,3,488.32,162.77333333333334,3,2.0,1.0,392.0,Electronics,0
C01493,0,4,3090.89,772.7225,4,2.5,42.0,436.0,Electronics,0
C01494,1,3,222.60000000000002,74.2,2,1.0,0.0,317.0,Fashion,0
C01495,0,2,1092.42,546.21,2,1.5,57.0,345.0,Home,0
C01496,0,0,0.0,0.0,0,0.0,164.0,389.0,unknown,0
C01497,0,1,237.38,237.38,1,1.0,88.0,320.0,Electronics,1
C01498,0,0,0.0,0.0,0,0.0,109.0,341.0,unknown,0
C01499,0,0,0.0,0.0,0,0.0,258.0,429.0,unknown,0
C01500,1,2,321.7,160.85,2,1.0,16.0,380.0,Electronics,0
C01501,1,2,343.17999999999995,171.58999999999997,2,2.0,3.0,370.0,Fashion,0
C01502,0,1,56.13,56.13,1,2.0,48.0,400.0,Sports,0
C01503,0,0,0.0,0.0,0,0.0,271.0,450.0,unknown,0
C01504,2,2,167.22,83.61,2,1.0,2.0,262.0,Fashion,0
C01505,0,0,0.0,0.0,0,0.0,128.0,409.0,unknown,0
C01506,1,2,458.18,229.09,2,1.5,16.0,371.0,Fashion,0
C01507,1,5,1477.8700000000001,295.574,5,1.6,2.0,421.0,Beauty,0
C01508,2,4,1422.03,355.5075,2,1.25,5.0,358.0,Electronics,1
C01509,0,0,0.0,0.0,0,0.0,205.0,380.0,unknown,0
C01510,0,2,528.34,264.17,2,2.0,54.0,313.0,Electronics,0
C01511,1,3,1100.6100000000001,366.87000000000006,2,1.3333333333333333,16.0,430.0,Electronics,0
C01512,0,0,0.0,0.0,0,0.0,253.0,441.0,unknown,0
C01513,0,1,177.42,177.42,1,1.0,49.0,278.0,Home,0
C01514,0,3,194.36,64.78666666666668,3,1.6666666666666667,32.0,343.0,Fashion,0
C01515,0,0,0.0,0.0,0,0.0,92.0,392.0,unknown,1
C01516,0,0,0.0,0.0,0,0.0,154.0,405.0,unknown,0
C01517,1,4,148.62,37.155,3,1.25,24.0,449.0,Beauty,0
C01518,0,2,392.14,196.07,2,2.0,63.0,418.0,Fashion,0
C01519,0,0,0.0,0.0,0,0.0,135.0,410.0,unknown,1
C01520,0,0,0.0,0.0,0,0.0,262.0,389.0,unknown,0
C01521,0,0,0.0,0.0,0,0.0,249.0,380.0,unknown,0
C01522,0,3,840.14,280.0466666666667,3,1.6666666666666667,42.0,329.0,Books,1
C01523,2,3,175.09,58.36333333333334,3,1.0,1.0,214.0,Beauty,0
C01524,0,0,0.0,0.0,0,0.0,105.0,438.0,unknown,1
C01525,0,0,0.0,0.0,0,0.0,155.0,155.0,unknown,0
C01526,1,2,274.38,137.19,1,1.0,28.0,451.0,Sports,0
C01527,0,0,0.0,0.0,0,0.0,164.0,431.0,unknown,0
C01528,1,2,4280.16,2140.08,1,2.5,23.0,348.0,Electronics,0
C01529,0,2,514.41,257.205,2,1.0,39.0,425.0,Electronics,1
C01530,0,0,0.0,0.0,0,0.0,280.0,351.0,unknown,0
C01531,0,0,0.0,0.0,0,0.0,233.0,337.0,unknown,0
C01532,3,5,207.45,41.489999999999995,3,1.4,2.0,452.0,Grocery,1
C01533,0,1,26.0,26.0,1,1.0,75.0,352.0,Beauty,0
C01534,2,2,161.35000000000002,80.67500000000001,2,1.5,23.0,401.0,Fashion,0
C01535,0,1,505.42,505.42,1,1.0,46.0,439.0,Electronics,0
C01536,0,0,0.0,0.0,0,0.0,177.0,261.0,unknown,0
C01537,0,1,78.28,78.28,1,2.0,40.0,375.0,Grocery,0
C01538,1,4,428.78999999999996,107.19749999999999,4,1.0,2.0,421.0,Fashion,1
C01539,1,2,184.14000000000001,92.07000000000001,2,1.0,29.0,256.0,Grocery,0
C01540,1,6,5768.07,961.3449999999999,3,2.3333333333333335,22.0,279.0,Electronics,0
C01541,0,1,58.57,58.57,1,1.0,39.0,364.0,Grocery,0
C01542,0,0,0.0,0.0,0,0.0,260.0,409.0,unknown,0
C01543,0,0,0.0,0.0,0,0.0,96.0,409.0,unknown,0
C01544,0,0,0.0,0.0,0,0.0,257.0,379.0,unknown,0
C01545,0,2,838.6099999999999,419.30499999999995,2,2.5,76.0,391.0,Electronics,1
C01546,0,0,0.0,0.0,0,0.0,152.0,415.0,unknown,0
C01547,0,0,0.0,0.0,0,0.0,146.0,427.0,unknown,0
C01548,1,2,155.89,77.945,2,1.0,0.0,399.0,Beauty,1
C01549,0,0,0.0,0.0,0,0.0,288.0,339.0,unknown,0
C01550,0,0,0.0,0.0,0,0.0,100.0,436.0,unknown,0
C01551,0,0,0.0,0.0,0,0.0,124.0,403.0,unknown,1
C01552,1,1,974.79,974.79,1,1.0,19.0,405.0,Electronics,0
C01553,0,0,0.0,0.0,0,0.0,121.0,424.0,unknown,0
C01554,0,0,0.0,0.0,0,0.0,101.0,388.0,unknown,0
C01555,0,0,0.0,0.0,0,0.0,221.0,432.0,unknown,0
C01556,0,1,184.58,184.58,1,1.0,45.0,408.0,Home,0
C01557,1,1,23.25,23.25,1,1.0,10.0,227.0,Grocery,0
C01558,2,6,3974.28,662.38,5,1.8333333333333333,26.0,261.0,Electronics,0
C01559,0,2,222.85,111.425,2,1.5,53.0,398.0,Beauty,0
C01560,0,0,0.0,0.0,0,0.0,103.0,441.0,unknown,0
C01561,3,6,959.83,159.97166666666666,4,1.8333333333333333,7.0,416.0,Sports,1
C01562,0,1,57.99,57.99,1,1.0,80.0,418.0,Electronics,0
C01563,0,0,0.0,0.0,0,0.0,113.0,401.0,unknown,1
C01564,3,3,252.43,84.14333333333333,3,1.0,0.0,434.0,Beauty,1
C01565,1,2,640.09,320.045,2,1.5,22.0,304.0,Beauty,0
C01566,0,0,0.0,0.0,0,0.0,102.0,322.0,unknown,1
C01567,2,6,1579.35,263.22499999999997,5,1.3333333333333333,12.0,434.0,Fashion,0
C01568,0,2,71.02,35.51,2,1.0,44.0,439.0,Beauty,0
C01569,1,1,257.89,257.89,1,4.0,22.0,146.0,Toys,1
C01570,0,0,0.0,0.0,0,0.0,143.0,364.0,unknown,0
C01571,0,8,5667.1900000000005,708.3987500000001,4,2.25,35.0,410.0,Home,1
C01572,0,0,0.0,0.0,0,0.0,131.0,411.0,unknown,0
C01573,0,1,40.06,40.06,1,1.0,62.0,296.0,Toys,0
C01574,0,1,28.95,28.95,1,1.0,79.0,420.0,Books,0
C01575,0,2,256.04,128.02,2,1.5,42.0,391.0,Electronics,1
C01576,0,0,0.0,0.0,0,0.0,387.0,430.0,unknown,0
C01577,0,1,40.01,40.01,1,1.0,47.0,308.0,Grocery,0
C01578,0,1,204.27,204.27,1,1.0,56.0,319.0,Electronics,0
C01579,0,1,22.71,22.71,1,2.0,86.0,382.0,Beauty,0
C01580,0,0,0.0,0.0,0,0.0,105.0,335.0,unknown,0
C01581,0,2,921.83,460.915,1,1.0,38.0,450.0,Electronics,0
C01582,0,1,217.49,217.49,1,1.0,54.0,442.0,Home,0
C01583,0,4,1440.0500000000002,360.01250000000005,2,1.75,42.0,324.0,Sports,0
C01584,0,1,29.16,29.16,1,1.0,43.0,384.0,Books,0
C01585,0,0,0.0,0.0,0,0.0,107.0,426.0,unknown,1
C01586,0,2,219.08999999999997,109.54499999999999,1,1.5,35.0,436.0,Fashion,0
C01587,0,0,0.0,0.0,0,0.0,297.0,297.0,unknown,0
C01588,0,1,75.85,75.85,1,1.0,47.0,419.0,Beauty,0
C01589,0,0,0.0,0.0,0,0.0,115.0,438.0,unknown,0
C01590,3,10,3273.59,327.35900000000004,7,1.7,2.0,440.0,Electronics,1
C01591,0,0,0.0,0.0,0,0.0,121.0,442.0,unknown,0
C01592,1,5,241.83,48.366,3,1.2,29.0,434.0,Grocery,1
C01593,0,1,284.84,284.84,1,1.0,74.0,381.0,Home,0
C01594,0,4,6518.22,1629.555,2,2.25,31.0,334.0,Electronics,1
C01595,0,1,80.0,80.0,1,1.0,89.0,448.0,Books,0
C01596,0,0,0.0,0.0,0,0.0,311.0,406.0,unknown,0
C01597,0,0,0.0,0.0,0,0.0,306.0,377.0,unknown,0
C01598,1,1,30.99,30.99,1,1.0,15.0,427.0,Grocery,0
C01599,0,1,22.68,22.68,1,1.0,41.0,448.0,Grocery,0
C01600,0,0,0.0,0.0,0,0.0,259.0,392.0,unknown,0
C01601,0,0,0.0,0.0,0,0.0,112.0,389.0,unknown,1
C01602,0,1,471.88,471.88,1,2.0,76.0,429.0,Sports,0
C01603,0,0,0.0,0.0,0,0.0,225.0,423.0,unknown,0
C01604,0,1,123.75,123.75,1,1.0,83.0,425.0,Home,0
C01605,0,1,36.55,36.55,1,1.0,60.0,448.0,Fashion,0
C01606,0,0,0.0,0.0,0,0.0,154.0,424.0,unknown,0
C01607,0,1,60.23,60.23,1,1.0,89.0,285.0,Beauty,0
C01608,0,0,0.0,0.0,0,0.0,127.0,423.0,unknown,0
C01609,2,4,1900.98,475.245,3,1.75,20.0,379.0,Electronics,0
C01610,0,1,136.57,136.57,1,1.0,35.0,420.0,Fashion,0
C01611,0,0,0.0,0.0,0,0.0,111.0,451.0,unknown,0
C01612,0,1,233.66,233.66,1,2.0,64.0,293.0,Home,0
C01613,1,1,24.79,24.79,1,1.0,16.0,354.0,Books,0
C01614,0,0,0.0,0.0,0,0.0,241.0,425.0,unknown,0
C01615,0,1,61.5,61.5,1,2.0,48.0,378.0,Fashion,0
C01616,0,0,0.0,0.0,0,0.0,185.0,445.0,unknown,0
C01617,1,1,88.0,88.0,1,1.0,21.0,418.0,Fashion,1
C01618,0,1,148.85,148.85,1,1.0,38.0,374.0,Home,0
C01619,0,2,187.66,93.83,2,1.0,44.0,411.0,Books,0
C01620,2,3,336.58,112.19333333333333,3,2.6666666666666665,10.0,437.0,Beauty,1
C01621,0,0,0.0,0.0,0,0.0,202.0,443.0,unknown,0
C01622,0,1,74.38,74.38,1,1.0,59.0,405.0,Fashion,1
C01623,2,4,300.4,75.1,2,1.75,3.0,399.0,Grocery,0
C01624,3,8,702.13,87.76625,5,1.5,17.0,443.0,Grocery,1
C01625,0,0,0.0,0.0,0,0.0,196.0,424.0,unknown,0
C01626,1,2,67.36,33.68,2,1.5,5.0,305.0,Books,0
C01627,0,0,0.0,0.0,0,0.0,189.0,397.0,unknown,0
C01628,0,0,0.0,0.0,0,0.0,255.0,340.0,unknown,0
C01629,0,0,0.0,0.0,0,0.0,344.0,433.0,unknown,0
C01630,0,1,67.66,67.66,1,1.0,83.0,354.0,Toys,0
C01631,0,2,716.81,358.405,1,1.0,71.0,396.0,Home,1
C01632,0,0,0.0,0.0,0,0.0,226.0,344.0,unknown,1
C01633,0,0,0.0,0.0,0,0.0,188.0,288.0,unknown,1
C01634,0,1,23.92,23.92,1,2.0,72.0,435.0,Grocery,0
C01635,0,0,0.0,0.0,0,0.0,95.0,389.0,unknown,0
C01636,0,0,0.0,0.0,0,0.0,191.0,347.0,unknown,0
C01637,0,0,0.0,0.0,0,0.0,179.0,298.0,unknown,0
C01638,0,1,28.67,28.67,1,1.0,89.0,361.0,Fashion,0
C01639,0,0,0.0,0.0,0,0.0,197.0,410.0,unknown,0
C01640,1,2,83.24,41.62,2,1.0,18.0,441.0,Grocery,1
C01641,0,1,17.53,17.53,1,1.0,48.0,445.0,Grocery,0
C01642,0,3,269.28999999999996,89.76333333333332,2,1.3333333333333333,37.0,408.0,Toys,1
C01643,1,2,743.4300000000001,371.71500000000003,2,1.5,11.0,394.0,Home,0
C01644,0,0,0.0,0.0,0,0.0,194.0,440.0,unknown,0
C01645,0,0,0.0,0.0,0,0.0,95.0,413.0,unknown,0
C01646,0,1,402.33,402.33,1,1.0,75.0,251.0,Electronics,0
C01647,0,0,0.0,0.0,0,0.0,213.0,405.0,unknown,0
C01648,0,2,76.69999999999999,38.349999999999994,2,1.0,42.0,422.0,Fashion,0
C01649,0,1,126.04,126.04,1,3.0,37.0,424.0,Fashion,1
C01650,0,1,99.89,99.89,1,1.0,63.0,445.0,Home,1
C01651,0,0,0.0,0.0,0,0.0,426.0,426.0,unknown,0
C01652,0,0,0.0,0.0,0,0.0,309.0,318.0,unknown,0
C01653,0,0,0.0,0.0,0,0.0,217.0,366.0,unknown,0
C01654,2,4,326.45,81.6125,2,1.5,5.0,452.0,Books,0
C01655,1,3,928.27,309.42333333333335,3,2.0,10.0,400.0,Beauty,0
C01656,1,2,692.35,346.175,2,1.0,22.0,251.0,Electronics,0
C01657,0,0,0.0,0.0,0,0.0,221.0,430.0,unknown,0
C01658,0,0,0.0,0.0,0,0.0,182.0,284.0,unknown,0
C01659,0,0,0.0,0.0,0,0.0,388.0,445.0,unknown,0
C01660,0,2,118.94,59.47,1,1.0,53.0,422.0,Home,1
C01661,0,1,67.25,67.25,1,2.0,63.0,410.0,Grocery,1
C01662,0,2,262.48,131.24,2,1.0,34.0,403.0,Electronics,0
C01663,0,3,610.79,203.59666666666666,3,2.6666666666666665,41.0,272.0,Beauty,1
C01664,0,1,170.03,170.03,1,1.0,69.0,447.0,Sports,0
C01665,1,1,62.38,62.38,1,1.0,17.0,401.0,Fashion,0
C01666,0,0,0.0,0.0,0,0.0,98.0,445.0,unknown,1
C01667,1,1,131.13,131.13,1,1.0,15.0,442.0,Sports,1
C01668,0,0,0.0,0.0,0,0.0,225.0,432.0,unknown,0
C01669,1,5,744.19,148.83800000000002,4,3.2,1.0,430.0,Toys,1
C01670,0,0,0.0,0.0,0,0.0,326.0,326.0,unknown,0
C01671,0,0,0.0,0.0,0,0.0,332.0,382.0,unknown,0
C01672,0,0,0.0,0.0,0,0.0,102.0,345.0,unknown,0
C01673,0,1,106.61,106.61,1,2.0,83.0,354.0,Grocery,0
C01674,1,3,543.82,181.27333333333334,3,2.0,24.0,451.0,Beauty,1
C01675,0,0,0.0,0.0,0,0.0,100.0,100.0,unknown,0
C01676,0,0,0.0,0.0,0,0.0,140.0,380.0,unknown,1
C01677,0,2,167.19,83.595,2,1.0,64.0,286.0,Fashion,0
C01678,0,0,0.0,0.0,0,0.0,135.0,348.0,unknown,1
C01679,0,0,0.0,0.0,0,0.0,188.0,287.0,unknown,0
C01680,0,0,0.0,0.0,0,0.0,224.0,233.0,unknown,0
C01681,0,2,453.36,226.68,2,2.0,73.0,398.0,Beauty,0
C01682,1,3,532.8199999999999,177.60666666666665,3,3.0,2.0,305.0,Beauty,0
C01683,0,0,0.0,0.0,0,0.0,110.0,416.0,unknown,0
C01684,0,0,0.0,0.0,0,0.0,132.0,423.0,unknown,0
C01685,1,2,63.78,31.89,2,1.0,24.0,448.0,Beauty,1
C01686,1,1,238.37,238.37,1,3.0,16.0,412.0,Home,0
C01687,1,1,23.25,23.25,1,1.0,5.0,277.0,Grocery,0
C01688,1,4,522.16,130.54,3,2.0,4.0,407.0,Fashion,1
C01689,0,0,0.0,0.0,0,0.0,162.0,167.0,unknown,0
C01690,0,1,118.35,118.35,1,1.0,85.0,432.0,Electronics,0
C01691,0,0,0.0,0.0,0,0.0,162.0,162.0,unknown,0
C01692,0,0,0.0,0.0,0,0.0,131.0,345.0,unknown,0
C01693,0,0,0.0,0.0,0,0.0,182.0,422.0,unknown,0
C01694,0,1,116.13,116.13,1,1.0,89.0,447.0,Home,1
C01695,1,2,287.02,143.51,2,1.5,8.0,196.0,Beauty,0
C01696,0,0,0.0,0.0,0,0.0,146.0,224.0,unknown,0
C01697,0,0,0.0,0.0,0,0.0,350.0,424.0,unknown,0
C01698,0,1,70.85,70.85,1,4.0,56.0,445.0,Beauty,1
C01699,0,0,0.0,0.0,0,0.0,103.0,185.0,unknown,0
C01700,0,0,0.0,0.0,0,0.0,91.0,178.0,unknown,0
C01701,1,2,472.36,236.18,2,2.5,6.0,396.0,Books,0
C01702,0,0,0.0,0.0,0,0.0,103.0,103.0,unknown,0
C01703,0,0,0.0,0.0,0,0.0,183.0,436.0,unknown,0
C01704,0,0,0.0,0.0,0,0.0,185.0,399.0,unknown,0
C01705,0,0,0.0,0.0,0,0.0,133.0,341.0,unknown,1
C01706,0,1,179.9,179.9,1,2.0,84.0,251.0,Fashion,0
C01707,1,4,85.38,21.345,2,1.0,0.0,430.0,Grocery,1
C01708,1,3,1733.12,577.7066666666666,2,2.3333333333333335,4.0,347.0,Electronics,0
C01709,1,2,185.75,92.875,2,1.5,6.0,395.0,Beauty,1
C01710,0,0,0.0,0.0,0,0.0,260.0,420.0,unknown,0
C01711,0,2,707.49,353.745,2,2.0,64.0,435.0,Fashion,0
C01712,0,0,0.0,0.0,0,0.0,159.0,423.0,unknown,0
C01713,1,2,430.90999999999997,215.45499999999998,2,2.0,3.0,427.0,Grocery,0
C01714,1,2,1472.15,736.075,2,1.5,29.0,416.0,Beauty,1
C01715,0,0,0.0,0.0,0,0.0,222.0,436.0,unknown,0
C01716,0,0,0.0,0.0,0,0.0,215.0,389.0,unknown,0
C01717,0,0,0.0,0.0,0,0.0,168.0,415.0,unknown,0
C01718,0,0,0.0,0.0,0,0.0,107.0,396.0,unknown,0
C01719,0,2,558.94,279.47,2,1.5,42.0,442.0,Electronics,1
C01720,0,2,298.21000000000004,149.10500000000002,1,2.0,76.0,394.0,Sports,0
C01721,2,5,675.23,135.046,5,1.2,0.0,419.0,Beauty,1
C01722,0,0,0.0,0.0,0,0.0,173.0,434.0,unknown,0
C01723,0,0,0.0,0.0,0,0.0,90.0,265.0,unknown,0
C01724,0,2,567.02,283.51,2,4.0,65.0,421.0,Grocery,1
C01725,0,1,908.43,908.43,1,2.0,62.0,398.0,Electronics,1
C01726,2,4,1144.71,286.1775,4,1.25,20.0,428.0,Electronics,1
C01727,0,0,0.0,0.0,0,0.0,269.0,421.0,unknown,0
C01728,1,1,54.1,54.1,1,1.0,26.0,290.0,Books,1
C01729,2,5,731.16,146.232,4,1.0,1.0,439.0,Home,0
C01730,0,0,0.0,0.0,0,0.0,151.0,426.0,unknown,0
C01731,1,1,19.7,19.7,1,1.0,28.0,444.0,Beauty,1
C01732,0,1,72.88,72.88,1,1.0,88.0,433.0,Fashion,0
C01733,1,3,269.25,89.75,2,1.0,13.0,428.0,Home,0
C01734,1,1,20.42,20.42,1,1.0,18.0,448.0,Grocery,0
C01735,0,1,106.53,106.53,1,1.0,80.0,265.0,Fashion,0
C01736,3,5,482.18,96.436,4,1.6,7.0,427.0,Grocery,0
C01737,0,1,1003.78,1003.78,1,2.0,67.0,426.0,Electronics,0
C01738,0,0,0.0,0.0,0,0.0,262.0,435.0,unknown,0
C01739,0,0,0.0,0.0,0,0.0,116.0,335.0,unknown,1
C01740,0,1,57.57,57.57,1,1.0,51.0,415.0,Home,0
C01741,0,0,0.0,0.0,0,0.0,261.0,450.0,unknown,0
C01742,0,1,198.62,198.62,1,2.0,68.0,388.0,Fashion,0
C01743,0,1,39.14,39.14,1,1.0,64.0,239.0,Books,1
C01744,1,2,67.62,33.81,1,1.5,1.0,424.0,Grocery,1
C01745,2,2,113.66,56.83,2,1.5,20.0,407.0,Beauty,1
C01746,0,0,0.0,0.0,0,0.0,127.0,447.0,unknown,0
C01747,1,3,109.03999999999999,36.346666666666664,3,1.0,19.0,442.0,Beauty,0
C01748,0,1,26.05,26.05,1,1.0,67.0,397.0,Grocery,0
C01749,0,3,1430.35,476.7833333333333,3,1.3333333333333333,46.0,233.0,Books,0
C01750,0,1,64.4,64.4,1,1.0,46.0,377.0,Beauty,0
C01751,0,0,0.0,0.0,0,0.0,110.0,442.0,unknown,0
C01752,0,1,344.91,344.91,1,4.0,45.0,439.0,Toys,0
C01753,0,2,470.78,235.39,2,2.0,34.0,435.0,Grocery,0
C01754,0,1,199.63,199.63,1,2.0,82.0,267.0,Sports,0
C01755,0,0,0.0,0.0,0,0.0,196.0,320.0,unknown,0
C01756,0,0,0.0,0.0,0,0.0,117.0,349.0,unknown,0
C01757,2,2,118.06,59.03,2,1.0,19.0,410.0,Beauty,0
C01758,1,2,191.69,95.845,2,1.5,0.0,201.0,Beauty,0
C01759,1,4,323.98,80.995,3,1.25,20.0,382.0,Fashion,0
C01760,1,2,1392.5,696.25,2,2.5,25.0,381.0,Beauty,0
C01761,0,0,0.0,0.0,0,0.0,125.0,396.0,unknown,0
C01762,1,4,306.67,76.6675,4,1.25,29.0,435.0,Beauty,1
C01763,0,1,366.18,366.18,1,2.0,73.0,409.0,Home,0
C01764,0,2,266.56,133.28,2,2.5,40.0,445.0,Fashion,0
C01765,0,0,0.0,0.0,0,0.0,171.0,410.0,unknown,0
C01766,1,4,1078.98,269.745,4,1.0,3.0,351.0,Books,0
C01767,0,0,0.0,0.0,0,0.0,94.0,330.0,unknown,0
C01768,1,2,339.9,169.95,2,1.0,24.0,352.0,Fashion,0
C01769,0,3,681.15,227.04999999999998,3,1.0,35.0,439.0,Beauty,0
C01770,0,1,95.0,95.0,1,1.0,58.0,309.0,Beauty,1
C01771,0,0,0.0,0.0,0,0.0,98.0,329.0,unknown,0
C01772,1,4,673.33,168.3325,3,1.5,14.0,403.0,Home,1
C01773,0,2,328.17,164.085,2,1.0,44.0,179.0,Electronics,0
C01774,0,0,0.0,0.0,0,0.0,219.0,363.0,unknown,0
