customer_id,order_id,order_date,product_id,category,brand,amount,quantity
C00873,O0009119,2025-08-29,FAS-LEV-0180,Fashion,Levi's,32.85,1
C03263,O0032805,2026-06-02,FAS-UNI-0403,Fashion,Uniqlo,72.63,1
C04579,O0045950,2026-05-19,HOM-IKE-0344,Home,Ikea,205.49,1
C03394,O0034108,2026-03-07,ELE-LOG-0329,Electronics,Logitech,2070.75,4
C01930,O0019722,2025-06-15,FAS-LEV-0558,Fashion,Levi's,100.28,1
C03814,O0038371,2025-10-24,GRO-NES-0319,Grocery,Nestle,26.72,1
C04259,O0042960,2025-02-28,FAS-NIK-0780,Fashion,Nike,34.77,1
C01208,O0012557,2026-01-28,HOM-DYS-0569,Home,Dyson,667.09,2
C03610,O0036317,2025-04-08,ELE-SON-0455,Electronics,Sony,701.0,3
C02684,O0027205,2025-10-03,FAS-UNI-0386,Fashion,Uniqlo,225.13,3
C03883,O0039090,2025-01-23,GRO-HEI-0318,Grocery,Heinz,25.62,1
C00794,O0008192,2025-08-25,FAS-ZAR-0549,Fashion,Zara,45.01,1
C01382,O0014280,2025-08-10,BEA-MAY-0374,Beauty,Maybelline,28.91,1
C03825,O0038464,2025-04-21,BOO-PEA-0381,Books,Pearson,16.22,1
C00742,O0007673,2025-07-02,BEA-DOV-0217,Beauty,Dove,22.93,1
C02593,O0026392,2025-11-25,GRO-KEL-0572,Grocery,Kellogg's,21.61,1
C03967,O0039901,2025-03-13,GRO-QUA-0765,Grocery,Quaker,85.61,1
C03659,O0036779,2025-03-26,FAS-LEV-0279,Fashion,Levi's,133.8,2
C04325,O0043653,2024-12-07,GRO-KEL-0426,Grocery,Kellogg's,68.28,2
C01721,O0017760,2025-10-02,BOO-PEN-0741,Books,Penguin,63.62,3
C04815,O0048384,2026-05-13,ELE-APP-0534,Electronics,Apple,237.9,1
C00091,O0000863,2026-01-04,HOM-IKE-0633,Home,Ikea,118.9,1
C01888,O0019262,2024-12-26,FAS-LEV-0156,Fashion,Levi's,137.16,3
C04481,O0045076,2026-01-09,HOM-DYS-0333,Home,Dyson,756.57,3
C01916,O0019558,2025-06-12,ELE-APP-0396,Electronics,Apple,1297.22,3
C02296,O0023429,2025-02-13,GRO-NES-0535,Grocery,Nestle,70.37,2
C01889,O0019273,2024-12-17,HOM-OXO-0500,Home,OXO,172.68,1
C04037,O0040677,2024-12-14,GRO-QUA-0282,Grocery,Quaker,47.18,2
C00538,O0005569,2024-12-10,BEA-CER-0376,Beauty,CeraVe,48.23,1
C01890,O0019285,2025-07-08,ELE-SON-0028,Electronics,Sony,2135.84,3
C01731,O0017875,2025-02-19,BEA-NIV-0285,Beauty,Nivea,39.71,1
C00324,O0003162,2025-12-15,ELE-APP-0368,Electronics,Apple,1700.0,2
C02393,O0024546,2025-01-09,ELE-LOG-0081,Electronics,Logitech,677.1,1
C04906,O0049218,2025-12-31,BOO-OR-0601,Books,O'Reilly,31.89,2
C03183,O0031792,2025-12-27,BEA-CER-0543,Beauty,CeraVe,30.83,1
C00123,O0001132,2025-04-18,HOM-NIN-0734,Home,Ninja,190.88,1
C02395,O0024565,2026-04-23,ELE-ANK-0012,Electronics,Anker,193.63,1
C03121,O0031149,2025-05-15,FAS-ADI-0401,Fashion,Adidas,46.5,1
C03155,O0031492,2025-03-28,BOO-PEA-0205,Books,Pearson,30.01,1
C03732,O0037517,2025-04-16,FAS-LEV-0284,Fashion,Levi's,218.83,1
C04271,O0043064,2026-01-29,BEA-CER-0096,Beauty,CeraVe,17.47,1
C00897,O0009402,2025-01-15,FAS-ADI-0282,Fashion,Adidas,101.1,2
C03527,O0035420,2026-05-10,ELE-ANK-0286,Electronics,Anker,144.55,1
C00720,O0007341,2025-02-05,ELE-APP-0045,Electronics,Apple,149.16,1
C02432,O0024870,2025-04-21,HOM-PHI-0418,Home,Philips,144.9,1
C04873,O0048944,2026-01-07,TOY-FIS-0037,Toys,Fisher-Price,43.38,1
C02721,O0027525,2025-05-30,TOY-FIS-0719,Toys,Fisher-Price,46.48,1
C02793,O0028196,2026-02-11,GRO-KEL-0174,Grocery,Kellogg's,31.65,2
C01539,O0015952,2026-01-31,GRO-NES-0552,Grocery,Nestle,18.34,1
C02450,O0025031,2025-01-13,HOM-IKE-0259,Home,Ikea,56.71,1
C02291,O0023401,2026-04-20,TOY-FIS-0313,Toys,Fisher-Price,30.16,1
C02225,O0022731,2025-04-15,HOM-DYS-0040,Home,Dyson,412.57,2
C02925,O0029416,2025-05-25,BEA-DOV-0349,Beauty,Dove,64.7,2
C03899,O0039274,2026-02-12,HOM-NIN-0738,Home,Ninja,177.21,1
C04903,O0049189,2025-02-24,SPO-WIL-0572,Sports,Wilson,317.74,1
C03473,O0034884,2024-12-15,HOM-IKE-0609,Home,Ikea,256.59,2
C01853,O0018968,2025-06-24,GRO-HEI-0044,Grocery,Heinz,20.37,1
C04753,O0047711,2025-01-22,FAS-ZAR-0742,Fashion,Zara,329.82,2
C03171,O0031661,2025-04-06,BEA-MAY-0641,Beauty,Maybelline,50.4,1
C02638,O0026754,2025-01-16,GRO-NES-0280,Grocery,Nestle,49.15,1
C03620,O0036418,2025-02-14,FAS-LEV-0379,Fashion,Levi's,62.24,1
C04035,O0040653,2025-03-07,FAS-ADI-0478,Fashion,Adidas,161.29,2
C00279,O0002743,2026-05-26,ELE-SAM-0461,Electronics,Samsung,390.3,1
C00310,O0003050,2025-04-20,BEA-NIV-0363,Beauty,Nivea,32.67,1
C00006,O0000050,2025-12-18,ELE-SON-0514,Electronics,Sony,408.62,2
C03964,O0039860,2025-10-07,FAS-ZAR-0395,Fashion,Zara,56.2,1
C00842,O0008746,2025-08-27,ELE-LOG-0004,Electronics,Logitech,764.16,2
C00461,O0004746,2026-02-09,BEA-LO-0658,Beauty,L'Oreal,51.74,1
C00882,O0009195,2025-07-14,TOY-HAS-0367,Toys,Hasbro,20.82,1
C00740,O0007614,2025-06-21,ELE-SAM-0607,Electronics,Samsung,78.95,1
C04602,O0046148,2026-02-15,HOM-NIN-0241,Home,Ninja,415.47,4
C01958,O0020016,2025-07-19,SPO-COL-0317,Sports,Columbia,127.54,1
C04469,O0044979,2025-08-04,TOY-LEG-0577,Toys,Lego,73.31,2
C01465,O0015171,2026-04-14,BOO-PEA-0099,Books,Pearson,8.39,1
C01743,O0017973,2026-05-27,HOM-OXO-0077,Home,OXO,154.45,1
C02203,O0022513,2025-02-15,BEA-CER-0408,Beauty,CeraVe,15.3,1
C02384,O0024394,2025-07-10,ELE-SAM-0207,Electronics,Samsung,473.03,1
C02814,O0028355,2025-03-28,ELE-SAM-0247,Electronics,Samsung,226.23,1
C00683,O0007004,2025-03-22,HOM-OXO-0413,Home,OXO,136.81,1
C03511,O0035264,2024-12-05,GRO-KEL-0462,Grocery,Kellogg's,140.0,2
C03972,O0039996,2026-03-22,SPO-PUM-0091,Sports,Puma,50.48,1
C00019,O0000174,2025-05-17,BEA-MAY-0290,Beauty,Maybelline,95.0,1
C01944,O0019902,2026-04-09,BEA-LO-0288,Beauty,L'Oreal,24.84,1
C04667,O0046794,2025-01-11,SPO-UND-0177,Sports,Under Armour,353.51,2
C01250,O0013014,2025-03-05,GRO-NES-0550,Grocery,Nestle,31.11,1
C03443,O0034514,2025-10-03,BEA-CER-0171,Beauty,CeraVe,102.35,4
C01523,O0015801,2025-11-29,ELE-APP-0740,Electronics,Apple,224.43,3
C04557,O0045751,2026-01-11,TOY-MAT-0039,Toys,Mattel,78.33,2
C00050,O0000420,2025-02-15,TOY-LEG-0532,Toys,Lego,79.03,1
C01568,O0016296,2025-09-30,ELE-SON-0405,Electronics,Sony,562.19,1
C02916,O0029308,2025-10-25,BOO-PEA-0388,Books,Pearson,75.82,2
C02174,O0022178,2024-12-21,FAS-ZAR-0676,Fashion,Zara,87.36,1
C01617,O0016752,2025-09-10,FAS-UNI-0788,Fashion,Uniqlo,121.96,1
C01827,O0018699,2026-02-11,FAS-UNI-0462,Fashion,Uniqlo,29.62,1
C03913,O0039388,2025-09-02,GRO-KEL-0284,Grocery,Kellogg's,28.83,1
C03282,O0032977,2025-12-13,BOO-OR-0301,Books,O'Reilly,26.6,1
C00560,O0005837,2025-06-24,BEA-DOV-0275,Beauty,Dove,150.3,3
C03936,O0039625,2025-06-19,BOO-PEA-0317,Books,Pearson,29.97,2
C03041,O0030505,2025-07-03,BEA-NIV-0578,Beauty,Nivea,25.87,1
C04065,O0040916,2025-01-31,FAS-LEV-0548,Fashion,Levi's,73.64,2
C04035,O0040654,2025-03-17,FAS-ADI-0478,Fashion,Adidas,60.02,1
C02358,O0024106,2025-12-02,BEA-MAY-0246,Beauty,Maybelline,45.65,2
C03047,O0030535,2026-02-25,ELE-APP-0587,Electronics,Apple,1145.98,3
C02815,O0028397,2026-05-26,SPO-UND-0468,Sports,Under Armour,99.9,1
C00337,O0003244,2026-04-11,FAS-LEV-0654,Fashion,Levi's,110.38,1
C00086,O0000801,2024-12-19,BEA-MAY-0615,Beauty,Maybelline,51.32,1
C03480,O0034941,2025-03-11,BOO-PEN-0096,Books,Penguin,80.0,1
C03992,O0040232,2025-10-22,ELE-APP-0652,Electronics,Apple,409.85,1
C00991,O0010414,2025-08-19,HOM-OXO-0655,Home,OXO,420.0,1
C01743,O0017972,2026-03-08,BEA-CER-0308,Beauty,CeraVe,58.5,2
C04379,O0044277,2026-01-19,BOO-NO -0586,Books,No Starch,24.59,1
C04213,O0042494,2025-11-23,SPO-REE-0005,Sports,Reebok,90.48,1
C02304,O0023554,2026-01-15,SPO-PUM-0553,Sports,Puma,251.55,3
C03258,O0032692,2025-05-30,BOO-PEN-0522,Books,Penguin,33.45,2
C04277,O0043114,2025-12-03,ELE-ANK-0006,Electronics,Anker,507.68,1
C01036,O0010946,2025-07-15,TOY-FIS-0440,Toys,Fisher-Price,49.62,2
C01940,O0019823,2025-12-04,ELE-SAM-0426,Electronics,Samsung,332.93,1
C04437,O0044730,2026-05-12,HOM-IKE-0364,Home,Ikea,420.99,2
C03873,O0038934,2026-01-14,FAS-LEV-0220,Fashion,Levi's,109.97,1
C01661,O0017228,2025-07-19,SPO-REE-0182,Sports,Reebok,68.27,1
C02611,O0026566,2025-04-14,TOY-MAT-0568,Toys,Mattel,95.4,1
C00735,O0007561,2025-05-25,BEA-DOV-0490,Beauty,Dove,29.91,1
C04075,O0041020,2025-01-01,HOM-NIN-0118,Home,Ninja,349.64,2
C00369,O0003664,2025-07-08,GRO-QUA-0420,Grocery,Quaker,117.55,4
C02882,O0028957,2025-02-13,HOM-IKE-0006,Home,Ikea,123.6,2
C03986,O0040155,2025-11-21,GRO-QUA-0742,Grocery,Quaker,71.29,1
C04133,O0041553,2025-05-08,HOM-NIN-0551,Home,Ninja,155.98,1
C00613,O0006366,2025-08-31,GRO-PEP-0696,Grocery,PepsiCo,58.99,3
C00374,O0003708,2025-03-21,SPO-REE-0756,Sports,Reebok,350.68,3
C03526,O0035386,2025-04-13,ELE-ANK-0455,Electronics,Anker,503.47,1
C02730,O0027613,2025-09-16,SPO-UND-0596,Sports,Under Armour,881.31,5
C01374,O0014218,2026-03-20,BEA-NIV-0207,Beauty,Nivea,86.12,1
C00009,O0000072,2025-03-03,TOY-FIS-0507,Toys,Fisher-Price,78.02,1
C00424,O0004281,2024-12-25,FAS-NIK-0775,Fashion,Nike,247.97,1
C00364,O0003556,2025-02-25,ELE-SON-0741,Electronics,Sony,407.83,1
C00814,O0008469,2025-03-01,SPO-WIL-0634,Sports,Wilson,89.74,1
C04384,O0044321,2026-01-26,HOM-PHI-0632,Home,Philips,158.2,1
C02149,O0021921,2025-01-29,SPO-REE-0437,Sports,Reebok,190.7,1
C00918,O0009599,2025-02-03,ELE-SON-0350,Electronics,Sony,364.08,1
C03352,O0033699,2026-05-20,ELE-SON-0226,Electronics,Sony,476.98,1
C01043,O0011015,2025-02-07,BEA-MAY-0760,Beauty,Maybelline,21.32,1
C02856,O0028714,2025-08-08,SPO-PUM-0737,Sports,Puma,71.46,1
C04682,O0046974,2025-08-02,GRO-QUA-0577,Grocery,Quaker,185.72,4
C02953,O0029679,2025-05-31,ELE-LOG-0247,Electronics,Logitech,251.46,1
C04536,O0045564,2025-05-30,HOM-NIN-0660,Home,Ninja,357.17,1
C03124,O0031179,2025-08-11,ELE-SAM-0275,Electronics,Samsung,317.3,1
C02113,O0021610,2025-11-19,BEA-NIV-0132,Beauty,Nivea,53.74,1
C02489,O0025409,2025-10-21,SPO-UND-0613,Sports,Under Armour,259.1,3
C04294,O0043345,2025-02-23,ELE-SAM-0613,Electronics,Samsung,378.07,2
C04903,O0049197,2026-03-30,FAS-NIK-0589,Fashion,Nike,79.99,1
C02636,O0026734,2025-09-17,FAS-ZAR-0453,Fashion,Zara,136.31,2
C04820,O0048429,2026-01-31,GRO-PEP-0428,Grocery,PepsiCo,51.37,4
C01826,O0018687,2025-09-09,TOY-HAS-0345,Toys,Hasbro,151.11,2
C01605,O0016650,2024-12-08,TOY-RAV-0556,Toys,Ravensburger,37.58,1
C02420,O0024776,2026-03-22,ELE-SON-0179,Electronics,Sony,677.89,1
C02396,O0024570,2025-05-20,HOM-DYS-0726,Home,Dyson,231.64,1
C04246,O0042826,2025-03-15,BOO-HAR-0632,Books,HarperCollins,38.05,1
C02489,O0025404,2025-05-22,ELE-LOG-0259,Electronics,Logitech,862.79,3
C02399,O0024603,2025-08-01,SPO-WIL-0026,Sports,Wilson,269.97,4
C04965,O0049698,2025-04-04,HOM-PHI-0767,Home,Philips,151.17,1
C01337,O0013848,2025-02-23,TOY-LEG-0609,Toys,Lego,53.44,1
C04908,O0049247,2026-05-06,ELE-ANK-0108,Electronics,Anker,357.29,1
C04257,O0042943,2026-03-21,HOM-DYS-0688,Home,Dyson,318.04,3
C03971,O0039968,2025-09-10,BOO-PEN-0440,Books,Penguin,105.26,2
C02885,O0028981,2024-12-11,BEA-CER-0727,Beauty,CeraVe,42.99,2
C00287,O0002800,2026-03-13,SPO-PUM-0474,Sports,Puma,279.38,3
C03024,O0030335,2025-04-02,ELE-LOG-0274,Electronics,Logitech,635.96,2
C00511,O0005276,2025-03-24,ELE-APP-0599,Electronics,Apple,245.1,1
C01023,O0010821,2025-06-09,FAS-LEV-0397,Fashion,Levi's,152.72,1
C03142,O0031366,2025-10-12,TOY-FIS-0398,Toys,Fisher-Price,44.22,1
C02424,O0024809,2025-11-28,GRO-NES-0720,Grocery,Nestle,45.65,2
C04419,O0044597,2024-12-07,TOY-RAV-0122,Toys,Ravensburger,113.79,2
C02071,O0021155,2025-03-10,SPO-COL-0559,Sports,Columbia,179.41,3
C04478,O0045055,2025-04-05,BOO-OR-0072,Books,O'Reilly,17.0,1
C02068,O0021132,2025-09-24,SPO-UND-0744,Sports,Under Armour,544.7,3
C01110,O0011602,2025-01-10,BEA-CER-0109,Beauty,CeraVe,17.12,1
C00378,O0003789,2025-08-30,ELE-ANK-0754,Electronics,Anker,576.34,1
C02240,O0022893,2025-01-04,GRO-PEP-0288,Grocery,PepsiCo,45.9,2
C03376,O0033902,2026-02-13,SPO-UND-0409,Sports,Under Armour,119.2,1
C01314,O0013619,2025-12-15,HOM-DYS-0179,Home,Dyson,115.89,1
C02631,O0026684,2025-08-23,GRO-QUA-0785,Grocery,Quaker,9.27,1
C04619,O0046297,2026-02-27,ELE-APP-0162,Electronics,Apple,1785.54,4
C01808,O0018497,2025-05-03,SPO-WIL-0183,Sports,Wilson,191.96,1
C04840,O0048626,2025-10-28,FAS-LEV-0026,Fashion,Levi's,418.8,2
C03607,O0036288,2025-10-20,HOM-IKE-0203,Home,Ikea,48.62,1
C04521,O0045452,2025-01-15,ELE-ANK-0342,Electronics,Anker,1392.24,2
C02969,O0029834,2025-06-19,TOY-MAT-0188,Toys,Mattel,70.25,1
C00178,O0001669,2025-09-21,ELE-LOG-0097,Electronics,Logitech,423.29,1
C00799,O0008248,2025-12-04,HOM-IKE-0704,Home,Ikea,99.0,1
C02277,O0023293,2025-06-06,FAS-LEV-0771,Fashion,Levi's,220.0,1
C01522,O0015799,2026-03-07,SPO-WIL-0255,Sports,Wilson,32.67,1
C03139,O0031329,2026-02-02,BOO-NO -0365,Books,No Starch,33.75,2
C02060,O0021044,2025-09-27,HOM-PHI-0306,Home,Philips,73.52,1
C02902,O0029168,2025-11-29,BOO-NO -0293,Books,No Starch,28.26,1
C04803,O0048246,2025-09-01,FAS-NIK-0028,Fashion,Nike,72.43,1
C03444,O0034523,2025-05-04,FAS-UNI-0375,Fashion,Uniqlo,163.63,1
C03236,O0032504,2026-04-04,HOM-OXO-0190,Home,OXO,110.55,1
C03284,O0033000,2025-10-17,HOM-IKE-0316,Home,Ikea,110.39,1
C04987,O0049896,2025-11-04,FAS-NIK-0199,Fashion,Nike,243.55,2
C02653,O0026877,2025-09-01,ELE-LOG-0065,Electronics,Logitech,177.43,1
C01401,O0014500,2026-03-01,FAS-UNI-0057,Fashion,Uniqlo,57.83,1
C03606,O0036252,2025-07-19,BEA-NIV-0700,Beauty,Nivea,18.7,1
C02944,O0029575,2025-05-02,HOM-DYS-0124,Home,Dyson,74.03,1
C03972,O0039974,2024-12-06,SPO-REE-0121,Sports,Reebok,89.78,1
C02250,O0022953,2025-04-18,BEA-LO-0208,Beauty,L'Oreal,23.34,1
C04417,O0044579,2025-10-11,HOM-NIN-0260,Home,Ninja,100.8,1
C00359,O0003487,2025-05-13,ELE-LOG-0519,Electronics,Logitech,462.84,1
C04795,O0048173,2025-05-20,ELE-ANK-0680,Electronics,Anker,281.25,1
C04848,O0048697,2026-05-12,FAS-ZAR-0617,Fashion,Zara,124.91,1
C02028,O0020706,2025-03-30,GRO-KEL-0790,Grocery,Kellogg's,68.3,1
C00041,O0000355,2026-01-25,ELE-SAM-0602,Electronics,Samsung,458.6,1
C00759,O0007853,2025-07-08,GRO-NES-0532,Grocery,Nestle,104.48,4
C04022,O0040566,2025-10-22,BOO-HAR-0249,Books,HarperCollins,51.07,1
C00963,O0010065,2025-07-19,SPO-PUM-0050,Sports,Puma,150.45,1
C03074,O0030769,2025-09-17,GRO-PEP-0239,Grocery,PepsiCo,20.32,1
C04609,O0046183,2025-05-09,SPO-COL-0091,Sports,Columbia,223.4,1
C03056,O0030622,2025-08-26,ELE-ANK-0373,Electronics,Anker,347.37,2
C02489,O0025407,2025-08-12,BEA-DOV-0694,Beauty,Dove,37.54,2
C01648,O0017105,2025-01-03,HOM-PHI-0412,Home,Philips,67.47,1
C00999,O0010477,2025-03-11,FAS-ZAR-0732,Fashion,Zara,259.02,2
C03806,O0038295,2025-07-20,FAS-ADI-0224,Fashion,Adidas,565.1,3
C03993,O0040255,2025-08-11,ELE-SON-0228,Electronics,Sony,183.56,1
C00723,O0007380,2024-12-26,BOO-PEN-0166,Books,Penguin,213.52,4
C01910,O0019497,2025-11-09,ELE-ANK-0745,Electronics,Anker,153.65,1
C03934,O0039589,2025-01-29,FAS-ZAR-0467,Fashion,Zara,96.55,1
C04786,O0048063,2025-01-09,FAS-ZAR-0234,Fashion,Zara,36.4,1
C04810,O0048296,2025-11-08,TOY-MAT-0543,Toys,Mattel,58.89,1
C02180,O0022265,2026-05-21,FAS-ZAR-0280,Fashion,Zara,88.98,1
C03762,O0037822,2025-06-17,BOO-NO -0729,Books,No Starch,57.75,4
C04386,O0044339,2025-07-15,ELE-SON-0122,Electronics,Sony,366.03,1
C00272,O0002653,2025-05-20,GRO-QUA-0296,Grocery,Quaker,25.69,1
C03659,O0036787,2025-07-12,BOO-HAR-0678,Books,HarperCollins,13.82,1
C03258,O0032691,2025-04-19,HOM-OXO-0212,Home,OXO,99.75,1
C03946,O0039700,2026-03-03,GRO-PEP-0703,Grocery,PepsiCo,55.73,3
C04881,O0049032,2025-06-24,ELE-SAM-0567,Electronics,Samsung,191.74,1
C01371,O0014170,2025-07-10,FAS-NIK-0731,Fashion,Nike,429.77,2
C00897,O0009401,2024-12-28,HOM-OXO-0274,Home,OXO,51.95,1
C03865,O0038878,2025-04-05,GRO-QUA-0738,Grocery,Quaker,32.64,4
C02229,O0022780,2025-07-17,GRO-NES-0749,Grocery,Nestle,18.75,1
C02974,O0029904,2025-02-13,FAS-LEV-0314,Fashion,Levi's,196.61,2
C02084,O0021297,2025-02-02,BEA-CER-0637,Beauty,CeraVe,37.68,1
C02861,O0028774,2025-10-02,FAS-NIK-0038,Fashion,Nike,145.85,1
C00487,O0005046,2026-02-02,ELE-SAM-0390,Electronics,Samsung,830.85,1
C02508,O0025599,2026-04-02,GRO-PEP-0496,Grocery,PepsiCo,20.25,1
C01464,O0015159,2025-01-05,FAS-LEV-0220,Fashion,Levi's,25.27,1
C04187,O0042213,2026-01-11,HOM-PHI-0426,Home,Philips,261.3,1
C02730,O0027620,2026-03-30,BEA-CER-0031,Beauty,CeraVe,45.81,1
C03781,O0038003,2025-01-22,FAS-UNI-0796,Fashion,Uniqlo,76.07,1
C02217,O0022655,2025-08-19,BOO-OR-0252,Books,O'Reilly,22.71,1
C02378,O0024318,2026-01-17,SPO-COL-0355,Sports,Columbia,170.81,1
C03873,O0038926,2025-01-12,ELE-APP-0672,Electronics,Apple,455.14,3
C01125,O0011730,2026-04-26,GRO-PEP-0457,Grocery,PepsiCo,87.67,3
C03642,O0036600,2025-05-09,SPO-PUM-0128,Sports,Puma,257.77,2
C03708,O0037316,2026-05-17,ELE-ANK-0531,Electronics,Anker,333.43,1
C04071,O0040984,2025-09-10,ELE-APP-0370,Electronics,Apple,374.83,1
C02647,O0026823,2026-05-28,FAS-UNI-0019,Fashion,Uniqlo,130.66,1
C04427,O0044655,2024-12-15,BEA-MAY-0691,Beauty,Maybelline,151.6,3
C02838,O0028581,2025-06-17,GRO-KEL-0334,Grocery,Kellogg's,49.16,2
C03483,O0034977,2026-01-29,TOY-MAT-0653,Toys,Mattel,77.54,2
C02217,O0022652,2025-03-16,FAS-ADI-0316,Fashion,Adidas,43.41,1
C04082,O0041113,2025-02-14,SPO-REE-0094,Sports,Reebok,152.52,1
C01876,O0019152,2025-02-09,BOO-HAR-0435,Books,HarperCollins,44.34,1
C04168,O0041978,2026-05-24,FAS-ADI-0167,Fashion,Adidas,94.33,1
C00209,O0002001,2025-10-16,FAS-NIK-0786,Fashion,Nike,48.58,1
C01772,O0018220,2026-02-15,ELE-SAM-0793,Electronics,Samsung,248.77,1
C03595,O0036113,2025-04-14,ELE-APP-0487,Electronics,Apple,140.25,1
C04616,O0046235,2025-02-27,TOY-HAS-0532,Toys,Hasbro,273.09,2
C02908,O0029245,2026-05-13,BOO-PEA-0480,Books,Pearson,39.67,1
C02517,O0025674,2025-04-07,GRO-QUA-0097,Grocery,Quaker,63.21,1
C04119,O0041397,2025-01-23,GRO-NES-0756,Grocery,Nestle,15.01,1
C01394,O0014403,2026-04-15,GRO-HEI-0541,Grocery,Heinz,41.33,2
C04571,O0045850,2025-08-31,GRO-NES-0337,Grocery,Nestle,15.82,2
C02090,O0021378,2026-01-06,ELE-ANK-0606,Electronics,Anker,897.75,2
C02102,O0021539,2026-02-22,BEA-DOV-0693,Beauty,Dove,27.65,1
C00865,O0009037,2025-09-23,ELE-ANK-0669,Electronics,Anker,408.52,1
C04410,O0044532,2025-11-22,GRO-KEL-0512,Grocery,Kellogg's,119.45,4
C01452,O0015076,2025-11-06,HOM-DYS-0428,Home,Dyson,237.5,1
C02586,O0026331,2025-08-30,ELE-SAM-0600,Electronics,Samsung,636.06,1
C00953,O0009987,2025-02-11,ELE-APP-0058,Electronics,Apple,454.36,1
C04970,O0049732,2025-04-08,SPO-REE-0205,Sports,Reebok,280.89,3
C01911,O0019500,2025-02-19,BEA-LO-0747,Beauty,L'Oreal,34.24,1
C04140,O0041633,2025-12-22,HOM-IKE-0185,Home,Ikea,114.48,1
C03859,O0038806,2025-09-04,FAS-UNI-0308,Fashion,Uniqlo,29.88,1
C03453,O0034614,2025-10-23,FAS-ZAR-0637,Fashion,Zara,77.56,1
C04236,O0042776,2025-12-06,SPO-WIL-0051,Sports,Wilson,113.33,1
C00605,O0006269,2026-01-24,TOY-FIS-0421,Toys,Fisher-Price,27.13,1
C03401,O0034192,2025-10-13,HOM-PHI-0026,Home,Philips,387.31,1
C01470,O0015208,2025-02-12,FAS-NIK-0015,Fashion,Nike,618.16,5
C04617,O0046264,2026-05-17,TOY-RAV-0409,Toys,Ravensburger,42.37,1
C03815,O0038382,2025-02-16,ELE-APP-0349,Electronics,Apple,262.71,1
C00635,O0006568,2026-01-17,BOO-PEN-0558,Books,Penguin,44.21,2
C01248,O0012995,2025-01-11,TOY-MAT-0073,Toys,Mattel,81.75,1
C03527,O0035407,2025-06-28,FAS-UNI-0603,Fashion,Uniqlo,95.47,2
C04504,O0045302,2026-01-08,FAS-UNI-0680,Fashion,Uniqlo,98.79,1
C02691,O0027250,2025-05-24,FAS-NIK-0127,Fashion,Nike,372.16,2
C04960,O0049645,2025-07-23,GRO-PEP-0258,Grocery,PepsiCo,9.96,1
C03683,O0037084,2026-05-02,SPO-WIL-0178,Sports,Wilson,251.21,1
C01367,O0014129,2025-03-15,HOM-PHI-0635,Home,Philips,87.31,1
C02157,O0022017,2025-07-18,BOO-OR-0131,Books,O'Reilly,18.29,1
C00491,O0005090,2026-02-20,FAS-LEV-0058,Fashion,Levi's,67.61,1
C02640,O0026769,2025-10-09,TOY-LEG-0484,Toys,Lego,35.51,1
C00740,O0007616,2025-10-03,SPO-WIL-0159,Sports,Wilson,206.87,1
C03232,O0032448,2025-11-02,FAS-NIK-0257,Fashion,Nike,312.86,3
C04338,O0043833,2025-03-08,FAS-UNI-0111,Fashion,Uniqlo,169.29,1
C01476,O0015287,2025-05-13,GRO-QUA-0589,Grocery,Quaker,97.4,2
C04050,O0040805,2025-12-22,HOM-PHI-0420,Home,Philips,178.5,1
C02421,O0024785,2025-05-28,HOM-IKE-0028,Home,Ikea,356.23,2
C02589,O0026358,2025-04-28,HOM-DYS-0614,Home,Dyson,140.83,1
C01276,O0013291,2025-01-09,TOY-LEG-0575,Toys,Lego,54.54,1
C01460,O0015135,2025-01-27,BEA-LO-0565,Beauty,L'Oreal,71.15,2
C01138,O0011828,2025-10-03,HOM-IKE-0658,Home,Ikea,227.9,3
C01394,O0014404,2026-05-25,HOM-DYS-0017,Home,Dyson,297.66,2
C03331,O0033493,2025-09-03,ELE-ANK-0751,Electronics,Anker,1407.16,2
C00887,O0009255,2025-02-14,GRO-KEL-0012,Grocery,Kellogg's,64.86,2
C03756,O0037766,2025-01-11,ELE-LOG-0258,Electronics,Logitech,320.42,1
C00157,O0001488,2024-12-18,FAS-UNI-0098,Fashion,Uniqlo,163.51,2
C02241,O0022899,2025-01-13,BOO-OR-0402,Books,O'Reilly,47.97,1
C02283,O0023328,2024-12-27,FAS-ADI-0424,Fashion,Adidas,23.15,1
C02093,O0021420,2025-12-30,BEA-NIV-0778,Beauty,Nivea,86.08,3
C02890,O0029046,2026-04-10,GRO-QUA-0295,Grocery,Quaker,30.17,1
C00426,O0004337,2026-01-07,ELE-LOG-0522,Electronics,Logitech,216.16,1
C02584,O0026315,2025-06-26,BEA-NIV-0253,Beauty,Nivea,17.59,1
C01488,O0015453,2025-06-27,ELE-APP-0044,Electronics,Apple,261.85,1
C02206,O0022533,2025-04-20,GRO-QUA-0476,Grocery,Quaker,16.06,2
C01463,O0015158,2025-02-05,GRO-HEI-0288,Grocery,Heinz,21.79,1
C01745,O0017991,2026-02-07,GRO-NES-0261,Grocery,Nestle,17.17,1
C04815,O0048345,2025-04-08,TOY-MAT-0696,Toys,Mattel,1543.78,5
C03519,O0035317,2024-12-13,BOO-OR-0171,Books,O'Reilly,21.56,1
C02901,O0029157,2025-02-19,FAS-NIK-0316,Fashion,Nike,54.95,1
